Trial, RandomSpeed, RandomAngle, UserSpeed, UserAngle, StartMovementTime, THor, TVer, THorSecond, TVerSecond, randomHorizontalInterval, randomVerticalInterval
24,41.340414785986226,149.8522071377729,58.300250593915734,138.13207641258225,1741189322160,1741189328283,1741189329673,1741189328974,1741189330444,839.198112760988,1444.91351085891
25,47.27651367009759,333.08345932250234,51.56958583863761,328.26549472253447,1741189334261,1741189338877,1741189340301,1741189339561,1741189341407,711.6610167395659,1401.7573929939433
26,32.21966606068056,222.93050869115734,54.937646483044055,228.24525490389016,1741189345210,1741189360838,1741189359330,1741189361658,1741189360062,1271.6926594086112,1367.0438044288965
27,45.93799424392023,153.61754233969623,31.684022934209693,144.71110102227033,1741189365461,1741189374864,1741189377158,1741189376025,1741189378797,728.9789177065214,1469.6481474181721
28,38.78465038903983,139.51412967739543,38.32030519405368,131.91149601042503,1741189382610,1741189390168,1741189392431,1741189391340,1741189393482,1017.0080913725878,1191.358282045886
29,65.06911857910532,162.93973995070178,46.23759217045766,154.64244520449643,1741189397293,1741189403112,1741189404539,1741189403830,1741189406054,482.2696417030791,1571.5195536587282
30,145.80899787426324,193.74248798909466,119.87165812835931,194.9204100484997,1741189409858,1741189414499,1741189415041,1741189414758,1741189416013,211.81211731273297,866.0965033220798
31,92.67890512309755,105.98549855861751,131.6209936674535,103.08185020307275,1741189419826,1741189424722,1741189424228,1741189425729,1741189424462,1175.400311481957,336.71868713902927
32,101.88790046873685,77.77459336911545,90.49554275084623,72.81477434770363,1741189429542,1741189435740,1741189435009,1741189436862,1741189435356,1390.4597579525412,301.2734954462805
33,82.40314039683398,333.0189496534093,87.51778889253309,342.2108699710525,1741189440675,1741189445378,1741189446537,1741189445738,1741189447659,408.5295271745677,802.4403217973703
34,39.20794626471618,137.9081232002942,39.69048523231652,141.93783918376823,1741189451475,1741189460440,1741189462295,1741189461400,1741189463521,1031.1023302712981,1141.4688508644365
35,116.76463705087922,10.796980871672304,74.54059751684457,14.11791950599195,1741189467325,1741189470763,1741189471610,1741189471178,1741189473260,261.55742242584705,1371.524664335448
36,34.66719319666149,145.81483074268147,33.97093394165487,150.07069833215883,1741189477075,1741189482640,1741189484613,1741189483659,1741189486383,1046.1124659990335,1540.16514733385
37,28.830601721529156,47.20411175860687,18.66283950211922,38.95100645016623,1741189490191,1741189497638,1741189501807,1741189499705,1741189504364,1531.6137714328343,1418.0857514870584
38,70.29656154918773,36.84131794810577,39.42722722031027,39.35175262626473,1741189508175,1741189513198,1741189515173,1741189514182,1741189516373,533.2548286327271,711.7457987154169
39,30.69477749044664,132.27999397706725,33.93658964496763,127.14442612305896,1741189520175,1741189527925,1741189525772,1741189529389,1741189526881,1452.7816242075792,1321.0025864891275
