Trial, RandomSpeed, RandomAngle, UserSpeed, UserAngle, StartMovementTime, THor, TVer, THorSecond, TVerSecond, randomHorizontalInterval, randomVerticalInterval
29,92.87557013303356,158.2276546413027,111.72498604633212,162.85750378078842,1740672696342,1740672701895,1740672703239,1740672702176,1740672704150,347.8249252447547,870.8431225213549
30,45.95544150053124,241.1797739878349,62.68465842165597,251.05349531049092,1740672707958,1740672714756,1740672713323,1740672716230,1740672713829,1354.192867938729,745.0964737051366
31,43.49223101262195,308.8283697808354,24.809950374568977,314.246372000567,1740672720042,1740672727706,1740672725118,1740672729439,1740672726806,1100.1431958288624,885.4350694217624
32,88.03429948015749,293.52698576841874,50.812034961787,296.54769933644764,1740672733242,1740672739763,1740672738462,1740672741084,1740672739122,853.6887006744239,371.6726064926171
33,94.65705960631617,212.00139045139787,137.6938607788474,198.68735150521115,1740672744892,1740672748796,1740672747348,1740672749026,1740672748028,373.72689062012984,598.0557513038821
34,101.4470202512421,282.9368698192719,70.0369246434912,283.7589475503104,1740672752843,1740672757283,1740672756131,1740672759085,1740672756572,1320.9057902266957,303.4225330048356
35,40.7766080833778,145.7678152778248,23.61624482271126,130.152813989351,1740672762893,1740672767089,1740672769778,1740672769059,1740672771440,889.8734090907839,1307.8280920625123
36,59.65229087555676,333.8524157435442,60.11007329035473,342.26040531255,1740672775242,1740672782716,1740672780472,1740672783240,1740672782110,560.2493190163896,1141.211200461238
37,69.42484942668644,162.79918791155728,36.89200915523357,131.92733143756254,1740672787042,1740672790579,1740672792265,1740672791796,1740672793358,452.35383130014407,1461.2458002685582
38,49.409158125410414,114.32102667143386,49.24927788592149,124.37082557133022,1740672797175,1740672801905,1740672800522,1740672802984,1740672801260,1474.2664885079148,666.3082840923834
39,92.84179944741189,341.33304808685347,35.901169773054406,318.2533119001016,1740672806792,1740672808957,1740672810539,1740672810077,1740672811794,341.0724136516433,1009.5721572448517
