Trial, RandomSpeed, RandomAngle, UserSpeed, UserAngle, StartMovementTime, THor, TVer, THorSecond, TVerSecond, randomHorizontalInterval, randomVerticalInterval
26,30.408244863267,38.71741294763916,26.837491050077013,45.434874226026125,1740576311061,1740576315731,1740576319534,1740576317324,1740576321103,1264.44951428833,1577.308359231841
27,56.99947133918487,56.69542381984763,36.231303009338006,55.47650033422542,1740576324911,1740576332350,1740576329086,1740576333811,1740576330091,958.5333579519809,629.748326611307
28,86.15824124584104,300.68507227074,93.0551527524268,300.45767029340817,1740576337627,1740576350028,1740576345775,1740576350664,1740576346149,682.3116658568969,404.88661789706657
29,104.69454524045472,211.87995569510372,96.56578041168876,205.07677259284682,1740576354478,1740576360516,1740576362797,1740576360859,1740576363530,337.45002099956343,542.5591233559485
30,68.53911852844614,117.29126972882221,107.7890959664698,116.12824302354727,1740576367345,1740576376465,1740576374264,1740576377097,1740576374574,954.6188337552987,492.5313287460477
31,34.69629511582128,41.735007594760646,32.31017048100588,49.6134190035782,1740576380911,1740576384491,1740576389001,1740576385924,1740576390220,1158.6826993118666,1298.8782696166302
32,49.89405022371547,117.5159016647774,42.42419823276693,130.35844387006705,1740576394027,1740576405016,1740576402307,1740576406108,1740576403235,1301.4738086631526,677.96353799191
33,79.99310713263131,40.593124036567474,57.38888258375108,52.15296096358395,1740576409911,1740576415294,1740576417695,1740576416146,1740576418357,493.88636251692617,576.3670774231716
34,39.42175970986453,226.4269111481348,34.69936099911207,221.64720396295388,1740576422161,1740576431659,1740576428724,1740576432816,1740576430025,1104.0531760498857,1050.3872548269196
35,36.67598668541166,310.9167209668014,33.93003624031237,311.7431475903199,1740576436627,1740576440230,1740576443609,1740576441558,1740576444794,1248.8887739816969,1082.459504228657
36,81.1345360173262,157.23711105461564,66.81006713792341,150.28918277723278,1740576448610,1740576454290,1740576456307,1740576454807,1740576457213,400.98756301629476,955.643937090337
37,67.11613070397787,118.97908197014641,59.28003478865541,118.34240677548269,1740576461028,1740576467741,1740576465658,1740576468807,1740576466233,922.5911411370764,510.9603888899413
38,38.574501163692574,51.37560125854526,33.75414939836348,48.37443539375499,1740576472611,1740576481713,1740576479195,1740576483051,1740576480384,1245.915489550788,995.4702295297778
39,125.24125754460496,237.62759351060834,112.98250747732959,239.55357279071256,1740576486860,1740576491934,1740576490365,1740576492458,1740576490673,447.38267184375985,283.6155367496383
