Trial, RandomSpeed, RandomAngle, UserSpeed, UserAngle, StartMovementTime, THor, TVer, THorSecond, TVerSecond, randomHorizontalInterval, randomVerticalInterval
26,103.46205401158083,74.68249151766878,77.89355614864661,42.692627003037785,1736424353621,1736424364344,1736424358684,1736424364868,1736424359252,1097.6409458630728,300.6411338876733
27,154.74377305901453,290.1606140966129,110.3395604357354,296.94574842850477,1736424368671,1736424387329,1736424386392,1736424387929,1736424386697,562.5045363948205,206.52246488240172
28,39.57176884848403,310.3767498868479,52.634845531749306,307.55970666634823,1736424391738,1736424397873,1736424395602,1736424398808,1736424396321,1170.2740962337084,995.1627521059818
29,119.41383505971669,109.96901922167763,86.96099875862403,110.37208021780896,1736424402621,1736424407418,1736424406385,1736424408409,1736424406753,735.6320763453216,267.2978051761978
30,54.3524970268224,117.72936430665868,42.08142729231881,138.22055206006723,1736424412220,1736424422068,1736424420218,1736424423024,1736424421288,1186.2402774255766,623.5658049425185
31,68.57594659774603,115.85185575173261,55.08983016266921,123.75747429430811,1736424426838,1736424435488,1736424434273,1736424436468,1736424434928,1003.2689647097326,486.1198670124345
32,31.74731495869903,134.38477356517768,43.988670354874316,131.0254660933997,1736424440272,1736424447705,1736424449840,1736424448744,1736424450744,1350.9616584445382,1322.2562710448733
33,29.517938941549563,320.4782138685065,39.05310724160925,330.68560897996923,1736424454554,1736424460408,1736424457704,1736424461289,1736424459273,1317.5446732993396,1597.0718354450855
34,38.11756700047042,219.75308266996424,38.56789546977794,227.2075877794065,1736424465104,1736424471359,1736424468808,1736424472504,1736424469868,1023.7136921575706,1230.7472298562839
35,53.781534333959364,332.37471441597313,35.153978028167764,318.18637297463914,1736424476321,1736424480959,1736424483344,1736424482104,1736424484624,629.5856474629638,1202.9929039678964
36,138.6515100716836,247.20036971148343,156.44149687628624,252.56445185519587,1736424488437,1736424506904,1736424505434,1736424507544,1736424505635,558.3597990506081,234.70860758153407
37,62.44787203655789,117.38634548681591,42.538525966343066,134.45434240658426,1736424511354,1736424519304,1736424516868,1736424520311,1736424517856,1044.3761088408678,541.0374289405147
38,38.17091795842783,59.940934309522845,33.53209245491353,54.13358823151623,1736424524120,1736424530528,1736424528192,1736424532055,1736424529296,1569.0764757695224,908.0647394630154
39,32.17573756457498,231.03655878066928,52.14930838798935,232.82319786652448,1736424535870,1736424540623,1736424539320,1736424541575,1736424540042,1482.7344102290117,1199.1289710142523
